timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763734821166,31,API Add Item,200,OK,TC-044 API Add to Cart 1-88,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,31,0,1
1763734821265,26,API Add Item,200,OK,TC-044 API Add to Cart 1-89,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734821366,26,API Add Item,200,OK,TC-044 API Add to Cart 1-90,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734821466,31,API Add Item,200,OK,TC-044 API Add to Cart 1-91,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,31,0,1
1763734821564,28,API Add Item,200,OK,TC-044 API Add to Cart 1-92,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,27,0,1
1763734821665,24,API Add Item,200,OK,TC-044 API Add to Cart 1-93,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,24,0,1
1763734821764,25,API Add Item,200,OK,TC-044 API Add to Cart 1-94,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,25,0,1
1763734821865,26,API Add Item,200,OK,TC-044 API Add to Cart 1-95,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
1763734821964,31,API Add Item,200,OK,TC-044 API Add to Cart 1-96,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,31,0,1
1763734822065,25,API Add Item,200,OK,TC-044 API Add to Cart 1-97,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,25,0,1
1763734822166,25,API Add Item,200,OK,TC-044 API Add to Cart 1-98,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,25,0,1
1763734822266,25,API Add Item,200,OK,TC-044 API Add to Cart 1-99,text,true,,1282,238,1,1,http://localhost:3000/api/cart/mine/items,25,0,1
1763734822364,26,API Add Item,200,OK,TC-044 API Add to Cart 1-100,text,true,,1284,238,1,1,http://localhost:3000/api/cart/mine/items,26,0,1
